"站点地址","站点名称","站点编号","站点加盟日期","银行业务签约日期","签约银行","站点卡数","站点余额","卡均余额"
"河南省洛阳市西工区红山乡杨冢村","西工区红山乡杨冢村","41030011","2015-01-13 19:55:02","2015-01-13 19:55:02","中国银行","0","0.00",\N
"山东省威海市环翠区崮山镇北虎口村","威海市经技区崮山镇北虎口村助农服务点","37100112","2015-01-13 19:56:39","2015-01-13 19:56:39","中国银行","125","24090138.71","192721.109680"
"山东省烟台市龙口市东江镇黄格庄村","烟台市龙口市东江镇黄格庄村助农服务点","37060303","2015-01-13 19:57:55","2015-01-13 19:57:55","中国银行","104","170487.61","1639.303942"
"河南省洛阳市洛龙区李楼乡楼村","洛龙区李楼镇楼村","41030013","2015-01-13 19:59:06","2015-01-13 19:59:06","中国银行","0","0.00",\N
"河南省平顶山市汝州市陵头乡陵头村","汝州陵头镇陵头村","41040011","2015-01-13 19:59:10","2015-01-13 19:59:10","中国银行","0","0.00",\N
"河南省洛阳市伊川县鸣皋镇鸣皋村","洛阳市伊川县鸣皋镇鸣皋村惠农服务点","41030014","2015-02-12 00:00:00","2015-01-13 20:00:37","中国银行","1231","2256402.59","1832.983420"
"河南省平顶山市宝丰县杨庄镇东彭庄村","宝丰县杨庄镇东彭庄村","41040012","2015-01-13 20:02:57","2015-01-13 20:02:57","中国银行","0","0.00",\N
"河南省洛阳市洛龙区白马寺镇黑王村","洛阳市洛龙区丰李镇河口村惠农服务点","41030015","2015-01-13 20:03:57","2015-01-13 20:03:57","中国银行","320","276942.48","865.445250"
"山东省烟台市牟平区观水镇后姜家村","后姜家村","37060304","2015-01-13 20:05:53","2015-01-13 20:05:53","中国银行","0","0.00",\N
"河南省平顶山市舞钢市庙街乡冷岗村普查区","舞钢市庙街乡冷岗村何赠安助农金融","41040013","2015-01-13 20:06:17","2015-01-13 20:06:17","中国银行","325","3889441.68","11967.512862"
"河南省洛阳市孟津县城关镇保障村","洛阳市孟津县城关镇保障村惠农服务点","41030017","2015-01-29 00:00:00","2015-01-13 20:06:30","中国银行","609","5784362.91","9498.132857"
"河南省洛阳市孟津县白鹤镇长秋村","洛阳市孟津县白鹤镇长秋村惠农服务点","41030018","2015-01-26 00:00:00","2015-01-13 20:07:51","中国银行","633","2716901.00","4292.102686"
"河南省洛阳市吉利区吉利乡白坡村","吉利区白坡村","41030019","2015-01-13 20:08:46","2015-01-13 20:08:46","中国银行","3","10731252.33","3577084.110000"
"河南省驻马店市平舆县郭楼乡郭楼村","驻马店市平舆县郭楼镇惠农支付服务点","41170012","2015-01-13 20:08:50","2015-01-13 20:08:50","中国银行","299","422848.56","1414.209231"
"河南省洛阳市廛河回族区廛河回族乡中窑村","瀍河区中窑村","41030020","2015-01-13 20:09:27","2015-01-13 20:09:27","中国银行","0","0.00",\N
"河南省平顶山市舞钢市寺坡街道办事处羊角山社区普查区","舞钢市武功乡武功村吴文华助农金融","41040014","2015-01-16 00:00:00","2015-01-13 20:09:30","中国银行","982","433981.30","441.936151"
"河南省洛阳市伊川县白沙乡常岭村","伊川县白沙镇常岭村","41030021","2015-01-13 20:10:32","2015-01-13 20:10:32","中国银行","0","0.00",\N
"河南省洛阳市伊川县平等乡马回营村村民委员","伊川县平等乡马回营村","41030022","2015-01-13 20:11:16","2015-01-13 20:11:16","中国银行","0","0.00",\N
"河南省驻马店市西平县五沟营镇东南街村","驻马店西平县五沟营乡助农服务点","41170013","2015-01-13 20:11:50","2015-01-13 20:11:50","中国银行","252","388867.36","1543.124444"
"河南省洛阳市伊川县平等乡马回村","伊川县平等乡马回村","41030023","2015-01-13 20:12:06","2015-01-13 20:12:06","中国银行","0","0.00",\N
"河南省洛阳市伊川县平等乡平等村","洛阳市伊川县平等乡平等村惠农服务点","41030024","2015-03-06 00:00:00","2015-01-13 20:12:51","中国银行","1496","2614799.11","1747.860368"
"河南省洛阳市伊川县城关镇小庄村","伊川县城关镇小庄村","41030025","2015-01-13 20:13:39","2015-01-13 20:13:39","中国银行","0","0.00",\N
"河南省洛阳市洛龙区古城乡范滩村","洛阳市洛龙区丰李镇丰李村惠农服务点","41030028","2015-01-13 20:18:08","2015-01-13 20:18:08","中国银行","609","1868847.13","3068.714499"
"河北省张家口市宣化区大北街街道办事处北门外社区","宣化县赵川镇便民服务中心","13070077","2015-01-13 20:19:34","2015-01-13 20:19:34","中国银行","168","220000.00","1309.523810"
"河南省驻马店市汝南县三门闸乡三里庄村","中国银行汝南县三门闸乡助农服务点","41170017","2015-01-13 20:23:50","2015-01-13 20:23:50","中国银行","169","2414731.09","14288.349645"
"河南省平顶山市鲁山县仓头乡赵竹园村","马楼镇镇街","41040017","2015-01-13 20:24:59","2015-01-13 20:24:59","中国银行","0","0.00",\N
"河南省平顶山市鲁山县团城乡花园沟村","郏县冢头镇花园村","41040019","2015-01-13 20:32:54","2015-01-13 20:32:54","中国银行","166","100130.31","603.194639"
"河南省平顶山市宝丰县商酒务镇赵一村","宝丰县商酒务镇赵官营村","41040020","2015-01-13 20:36:34","2015-01-13 20:36:34","中国银行","0","0.00",\N
"河南省洛阳市栾川县叫河乡叫河村","栾川县叫河镇叫河村","41030030","2015-01-13 20:38:51","2015-01-13 20:38:51","中国银行","0","0.00",\N
"河南省平顶山市宝丰县石桥镇石桥村","平顶山市宝丰县石桥镇石桥村邢传玲助农金融","41040021","2015-01-13 20:39:32","2015-01-13 20:39:32","中国银行","327","1836148.95","5615.134404"
"河南省平顶山市叶邓李乡邓李村","叶县邓李乡邓李村","41040022","2015-01-13 20:42:47","2015-01-13 20:42:47","中国银行","0","0.00",\N
"河南省洛阳市栾川县狮子庙乡狮子庙村","栾川县庙子镇","41030031","2015-01-13 20:44:32","2015-01-13 20:44:32","中国银行","0","0.00",\N
"河南省平顶山市鲁山县赵村乡后山村","叶县常村镇后街村","41040023","2015-01-13 20:46:26","2015-01-13 20:46:26","中国银行","0","0.00",\N
"河南省平顶山市叶遵化店镇韩庄村","叶县洪庄杨村","41040024","2015-01-13 20:52:04","2015-01-13 20:52:04","中国银行","522","2010531.57","3851.593046"
"河南省三门峡市灵宝市大王镇北路井村","灵宝市大王镇北路井村","41120018","2015-01-13 20:52:09","2015-01-13 20:52:09","中国银行","0","0.00",\N
"河南省濮阳市华龙区岳村乡黄城村","濮阳市华龙区黄城村","41090078","2015-01-13 20:53:58","2015-01-13 20:53:58","中国银行","177","317497.70","1793.772316"
"河南省洛阳市孟津县朝阳镇煤窑新村","孟津县麻屯镇","41030033","2015-01-13 20:55:51","2015-01-13 20:55:51","中国银行","0","0.00",\N
"河南省洛阳市孟津县麻屯镇杨岭村","孟津县麻屯镇杨岭村","41030034","2015-01-13 21:01:55","2015-01-13 21:01:55","中国银行","0","0.00",\N
"河南省洛阳市宜阳县城关镇红旗路居","洛阳市宜阳县城关镇红旗村惠农服务点","41030035","2015-02-06 00:00:00","2015-01-13 21:06:38","中国银行","633","16948620.23","26775.071453"
"河南省平顶山市叶田庄乡张林庄村","郏县安良镇镇街","41040025","2015-01-13 21:11:11","2015-01-13 21:11:11","中国银行","0","0.00",\N
"山东省临沂市郯城县泉源乡泉源头新村","临沂市郯城县泉源乡泉头新村助农服务点","37130018","2015-01-13 21:11:32","2015-01-13 21:11:32","中国银行","147","505983.58","3442.065170"
"河南省平顶山市卫东区东环路街道办事处吴寨村","卫东区吴寨镇吴寨村","41040026","2015-01-13 21:15:29","2015-01-13 21:15:29","中国银行","0","0.00",\N
"山东省烟台市牟平区观水镇郝格庄村","烟台市牟平区观水镇郝格庄村助农服务点","37060306","2015-01-13 21:18:49","2015-01-13 21:18:49","中国银行","1","659.43","659.430000"
"河南省平顶山市叶龙泉乡权印村","叶县龙泉镇泉印村","41040027","2015-01-13 21:19:51","2015-01-13 21:19:51","中国银行","0","0.00",\N
"河南省平顶山市叶洪庄杨乡洪东村","叶县洪庄杨洪东","41040028","2015-01-13 21:22:37","2015-01-13 21:22:37","中国银行","0","0.00",\N
"河南省濮阳市清丰县阳邵乡阳邵集村","阳邵乡振营化肥门市助农金融","41090084","2015-01-13 21:23:29","2015-01-13 21:23:29","中国银行","1431","1457161.48","1018.281957"
"河南省洛阳市西工区红山乡枣园村","西工区红山乡枣园村","41030038","2015-01-13 21:25:53","2015-01-13 21:25:53","中国银行","0","0.00",\N
"河南省三门峡市灵宝市西阎乡常阎村","灵宝市西阎乡常阎村","41120021","2015-01-13 21:26:42","2015-01-13 21:26:42","中国银行","0","0.00",\N
"河南省平顶山市叶龙泉乡全集村","叶县龙泉镇全集村","41040029","2015-01-13 21:27:23","2015-01-13 21:27:23","中国银行","0","0.00",\N
"河南省洛阳市孟津县城关镇九泉村","孟津县城关镇九泉村","41030039","2015-01-13 21:29:51","2015-01-13 21:29:51","中国银行","0","0.00",\N
"河南省三门峡市灵宝市豫灵镇上屯村","灵宝市豫灵镇上屯村","41120022","2015-01-13 21:30:56","2015-01-13 21:30:56","中国银行","0","0.00",\N
"河南省平顶山市新华区焦店镇薛西村","平顶山新城区薛西村","41040030","2015-01-13 21:31:52","2015-01-13 21:31:52","中国银行","0","0.00",\N
"河南省洛阳市孟津县朝阳镇大姚凹村","洛阳市孟津县朝阳镇大姚凹村惠农服务点","41030040","2015-01-13 21:33:10","2015-01-13 21:33:10","中国银行","272","1997520.37","7343.824890"
"河南省三门峡市灵宝市豫灵镇堡里村","灵宝市豫灵镇堡里村","41120023","2015-01-13 21:35:00","2015-01-13 21:35:00","中国银行","0","0.00",\N
"山东省烟台市招远市泉山街道郭家庄子村","烟台市招远市泉山办事处郭家庄子村助农服务点","37060308","2015-03-05 00:00:00","2015-01-13 21:38:17","中国银行","151","18500399.79","122519.203907"
"河南省平顶山市宝丰县赵庄乡大黄村","平顶山市宝丰县赵庄镇大黄村刘风丽助农金融","41040031","2015-01-13 21:40:40","2015-01-13 21:40:40","中国银行","193","11854.73","61.423472"
"河南省商丘市民权县北关镇北关镇北村","民权支行老颜集乡颜北村惠农支付服务点","41140592","2015-01-13 21:42:53","2015-01-13 21:42:53","中国银行","902","1445331.02","1602.362550"
"河南省平顶山市宝丰县张八桥镇大刘村","宝丰县大营镇大营村","41040032","2015-01-13 21:43:20","2015-01-13 21:43:20","中国银行","107","9116.22","85.198318"
"河北省衡水市景县北留智镇北留智村","常庄科","13110337","2015-01-13 21:45:44","2015-01-13 21:45:44","中国银行","0","0.00",\N
"河南省平顶山市宝丰县张八桥镇下河村","平顶山市宝丰县肖旗乡枣庄村吕金海助农金融","41040033","2015-01-13 21:45:51","2015-01-13 21:45:51","中国银行","227","119419.15","526.075551"
"河南省三门峡市灵宝市阳店镇小河村","灵宝市阳店镇小河村","41120024","2015-01-13 21:47:32","2015-01-13 21:47:32","中国银行","0","0.00",\N
"河南省平顶山市郏姚庄回族乡南三郎庙村","郏县姚庄回族乡三郎庙村","41040034","2015-01-13 21:48:24","2015-01-13 21:48:24","中国银行","136","55125.18","405.332206"
"河南省濮阳市华龙区孟轲乡魏小寨村","濮阳市孟轲乡魏寨助农金融","41090091","2015-01-13 21:48:25","2015-01-13 21:48:25","中国银行","170","330660.47","1945.061588"
"河北省衡水市景县洚河流镇花牛王庄村","景县洚河流镇花牛王村","13110339","2015-01-13 21:49:57","2015-01-13 21:49:57","中国银行","260","690000.00","2653.846154"
"河南省平顶山市汝州市汝南街道办事处张吾庄村","汝州市纸坊镇政府驻地","41040035","2015-01-13 21:51:02","2015-01-13 21:51:02","中国银行","0","0.00",\N
"河北省邢台市南宫市段芦头镇段一村","南宫市段头镇段头村","13050110","2015-01-13 21:52:47","2015-01-13 21:52:47","中国银行","1177","4430000.00","3763.806287"
"山东省烟台市栖霞市西城镇赵家村","赵家葡村","37060309","2015-01-13 21:53:28","2015-01-13 21:53:28","中国银行","0","0.00",\N
"河南省三门峡市灵宝市城关镇函谷路","灵宝市函谷关镇函谷关街","41120025","2015-01-13 21:53:44","2015-01-13 21:53:44","中国银行","0","0.00",\N
"河南省洛阳市洛宁县赵村乡马营村","洛阳市洛宁县赵村镇马营村惠农服务点","41030042","2015-01-25 00:00:00","2015-01-13 21:54:59","中国银行","502","3245127.06","6464.396534"
"山东省烟台市栖霞市杨础镇杨础村","烟台市栖霞市杨础镇杨础村助农服务点","37060310","2015-01-13 21:56:03","2015-01-13 21:56:03","中国银行","2","25829.16","12914.580000"
"河南省洛阳市洛宁县马店乡东仇村","洛阳市洛宁县马店镇东仇村惠农服务点","41030043","2015-01-13 21:59:00","2015-01-13 21:59:00","中国银行","211","65012.23","308.114834"
"河南省三门峡市义马市千秋路街道千秋矿社区","义马市香山南街镇千秋社区","41120026","2015-01-13 22:10:34","2015-01-13 22:10:34","中国银行","0","0.00",\N
"河南省三门峡市渑池县洪阳镇德厚村","渑池县洪阳镇德厚村惠农支付服务点","41120027","2015-01-13 22:14:06","2015-01-13 22:14:06","中国银行","362","1263924.54","3491.504254"
"河南省洛阳市洛宁县故县乡焦寺河村","洛阳市洛宁县故县镇焦寺河村惠农服务点","41030047","2015-01-13 22:26:19","2015-01-13 22:26:19","中国银行","219","1465708.87","6692.734566"
"河北省廊坊市广阳区万庄镇伊指挥营村","广阳区九州镇九州一村","13100037","2015-01-13 00:00:00","2015-01-13 00:00:00","中国银行","1","0.00","0.000000"
"河北省唐山市迁安市建昌营镇朱家店村","迁安市闫家店乡闫二村","13020205","2015-01-13 22:39:16","2015-01-13 22:39:16","中国银行","250","250000.00","1000.000000"
"河南省三门峡市陕县张茅乡张茅村","陕县张茅乡张茅街","41120032","2015-01-13 22:43:49","2015-01-13 22:43:49","中国银行","0","0.00",\N
"河北省承德市隆化县偏坡营满族乡榆树林村","隆化县偏颇营乡榆树林村","13080124","2015-01-13 22:43:56","2015-01-13 22:43:56","中国银行","215","1220000.00","5674.418605"
"河北省唐山市滦县滦州镇柏树庄村","金宇商贸有限公司","13020207","2015-01-13 22:44:16","2015-01-13 22:44:16","中国银行","384","1170000.00","3046.875000"
"河北省唐山市丰润区刘家营乡北贾庄村","丰润区刘家营乡北贾庄村","13020210","2015-01-13 22:47:40","2015-01-13 22:47:40","中国银行","104","17740000.00","170576.923077"
"河北省唐山市滦县王店子镇赵城子村","滦县王店子镇赵城子村","13020211","2015-01-13 22:47:51","2015-01-13 22:47:51","中国银行","294","140000.00","476.190476"
"河北省唐山市滦县滦州镇曹坎村","滦县滦州镇曹坎村","13020213","2015-01-13 22:50:27","2015-01-13 22:50:27","中国银行","299","340000.00","1137.123746"
"河北省唐山市滦南县长凝镇长凝村","滦南县长凝镇","13020214","2015-01-13 22:51:14","2015-01-13 22:51:14","中国银行","3854","930000.00","241.307732"
"河北省唐山市唐海县一农场场部社区","曹妃甸区六农场玉莲联通话费代收处","13020216","2015-01-13 22:52:37","2015-01-13 22:52:37","中国银行","12","12650000.00","1054166.666667"
"河北省唐山市玉田县孤树镇张家庄村","玉田县孤树镇张家庄村","13020217","2015-01-13 22:52:39","2015-01-13 22:52:39","中国银行","1392","28350000.00","20366.379310"
"河南省三门峡市陕县西李村乡李村","陕县西张村镇李村","41120034","2015-01-13 22:53:58","2015-01-13 22:53:58","中国银行","0","0.00",\N
"河北省唐山市迁安市迁安镇张各庄村","迁安市迁安镇张各庄村","13020221","2015-01-13 22:59:46","2015-01-13 22:59:46","中国银行","562","4000000.00","7117.437722"
"河北省唐山市丰润区银城铺乡大八里村","丰润区银城铺乡大八里庄村","13020222","2015-01-13 23:00:18","2015-01-13 23:00:18","中国银行","3002","30590000.00","10189.873418"
"河北省唐山市迁安市蔡园镇大杨庄村","迁安市蔡园镇大杨庄","13020226","2015-01-13 23:04:49","2015-01-13 23:04:49","中国银行","1560","330000.00","211.538462"
